-0.012858	0.22469
-0.012511	0.21037
-0.011922	0.21532
-0.011303	0.23587
-0.010666	0.30918
-0.010335	0.40256
-0.009367	0.45467
-0.0093737	0.47131
-0.0088558	0.47133
-0.0089397	0.46364
-0.0089617	0.44798
-0.0089693	0.41672
-0.0085449	0.35462
-0.0082769	0.24426
-0.0081415	0.11824
-0.0077534	0.023517
-0.0075598	-0.025003
-0.0066013	-0.027518
-0.0062761	-0.010244
-0.0055466	0.019202
-0.0050573	0.047114
-0.0045643	0.049024
-0.0037403	0.043928
-0.0025911	0.029571
-0.0014133	0.0019321
-0.00084877	-0.054212
-0.00034332	-0.13
-3.4332e-05	-0.17735
0.00011063	-0.18531
-0.00010777	-0.15228
-0.0003643	-0.090239
-0.00085354	-0.030456
-0.0014515	0.0146
-0.0024233	0.031869
-0.0036793	0.022552
-0.0049467	-0.014734
-0.0065727	-0.091239
-0.0086317	-0.16363
-0.01125	-0.1847
-0.014069	-0.13024
-0.016776	-0.039043
-0.018841	0.038112
-0.020134	0.087337
-0.020967	0.076511
-0.021647	0.0042114
-0.021893	-0.082391
-0.021658	-0.12781
-0.021111	-0.10654
-0.020947	-0.052567
-0.020126	0.013305
-0.02033	0.07001
-0.019786	0.074882
-0.019292	0.02923
-0.019094	-0.041565
-0.019184	-0.099478
-0.018835	-0.12364
-0.018671	-0.12938
-0.019137	-0.11097
-0.018951	-0.090269
-0.019114	-0.10005
-0.019305	-0.15903
-0.019866	-0.25021
-0.020375	-0.2978
-0.020907	-0.27265
-0.021586	-0.20253
-0.021801	-0.16088
-0.02222	-0.19341
-0.022457	-0.25763
-0.022556	-0.30267
-0.022541	-0.2911
-0.022408	-0.23152
-0.022617	-0.19609
-0.022715	-0.19294
-0.02293	-0.20268
-0.022756	-0.2022
-0.022561	-0.18781
-0.02172	-0.16881
-0.020854	-0.14184
-0.019485	-0.11762
-0.018444	-0.12318
-0.017567	-0.15371
-0.017282	-0.18197
-0.01787	-0.18225
-0.01828	-0.16783
-0.018311	-0.14416
-0.018332	-0.11776
-0.018274	-0.11417
-0.018346	-0.13258
-0.018502	-0.15754
-0.018459	-0.17315
-0.018187	-0.18806
-0.017996	-0.21419
-0.018022	-0.23493
-0.018067	-0.2378
-0.018194	-0.23024
-0.018244	-0.22058
-0.018366	-0.22844
-0.018229	-0.24794
-0.018008	-0.25986
-0.017717	-0.24425
-0.017312	-0.20529
-0.017088	-0.17102
-0.016891	-0.15814
-0.016755	-0.15222
-0.01677	-0.11879
-0.016706	-0.062363
-0.016625	-0.028838
-0.016465	-0.028193
-0.016138	-0.045164
-0.01587	-0.051285
-0.015819	-0.031196
-0.015465	-0.0088911
-0.015302	-0.0018549
-0.015393	-0.012758
-0.015244	-0.02921
-0.014915	-0.033448
-0.015068	-0.021831
-0.015091	-0.0085344
-0.015217	-0.012955
-0.015402	-0.033144
-0.01558	-0.048922
-0.015871	-0.049935
-0.016093	-0.030766
-0.016406	-0.0062017
-0.016967	0.0068769
-0.017653	-0.00049973
-0.018391	-0.023776
-0.019067	-0.045913
-0.019583	-0.060596
-0.019802	-0.060699
-0.019978	-0.03616
-0.020273	-0.014065
-0.020501	-0.0084028
-0.020614	-0.019313
-0.020864	-0.027554
-0.020957	-0.022326
-0.020914	-0.01095
-0.020856	0.0005722
-0.020703	0.016709
-0.020594	0.053941
-0.0204	0.11141
-0.020417	0.15798
-0.02045	0.16042
-0.020305	0.11557
-0.020291	0.062821
-0.02007	0.03865
-0.020029	0.047118
-0.02002	0.075842
-0.019915	0.096477
-0.019879	0.089342
-0.019783	0.067083
-0.019618	0.043795
-0.019762	0.025811
-0.019741	0.013503
-0.019684	0.011472
-0.019739	0.028601
-0.019804	0.053496
-0.019846	0.073495
-0.019885	0.091404
-0.019887	0.12187
-0.019718	0.1591
-0.019743	0.18784
-0.019651	0.206
-0.019688	0.21751
-0.019519	0.23167
-0.01929	0.2551
-0.019032	0.27236
-0.018531	0.27506
-0.01798	0.24478
-0.01736	0.18586
-0.016829	0.13433
-0.016206	0.095966
-0.015623	0.061587
-0.015101	0.022532
-0.014779	-0.018549
-0.014441	-0.052743
-0.01425	-0.082455
-0.014076	-0.11065
-0.014112	-0.13694
-0.014153	-0.17723
-0.013961	-0.23531
-0.013859	-0.29788
-0.013803	-0.34781
-0.013899	-0.38063
-0.013934	-0.4132
-0.014088	-0.45249
-0.014331	-0.48999
-0.014366	-0.51568
-0.014612	-0.5374
-0.014685	-0.56363
-0.014739	-0.58197
-0.014819	-0.5694
-0.014894	-0.50859
-0.015023	-0.42955
-0.015134	-0.35874
-0.015306	-0.31334
-0.015502	-0.29531
-0.015774	-0.292
-0.015953	-0.26169
-0.016173	-0.20771
-0.016287	-0.11935
-0.016417	-0.0013151
-0.016519	0.12346
-0.016704	0.23423
-0.016794	0.30926
-0.017013	0.37343
-0.017071	0.41847
-0.017279	0.42389
-0.017565	0.39059
-0.017827	0.32146
-0.018229	0.22501
-0.018668	0.13252
-0.019042	0.052254
-0.019345	-0.0044384
-0.019781	-0.026578
-0.020178	-0.012928
-0.02063	0.028882
-0.021242	0.10073
-0.021909	0.15693
-0.022511	0.19313
-0.022867	0.19906
-0.023023	0.15927
-0.023141	0.092211
-0.023139	0.0078354
-0.023147	-0.047624
-0.023206	-0.055246
-0.023178	-0.018996
-0.023109	0.048953
-0.022897	0.12258
-0.022724	0.18272
-0.022414	0.21353
-0.022128	0.20284
-0.021858	0.17369
-0.021565	0.13139
-0.02133	0.088458
-0.021017	0.073606
-0.02072	0.092385
-0.020311	0.14352
-0.020013	0.19524
-0.020004	0.22034
-0.01993	0.20795
-0.019924	0.16814
-0.019853	0.11671
-0.019813	0.07875
-0.019839	0.064198
-0.019813	0.077617
-0.019687	0.10144
-0.019595	0.1115
-0.019443	0.094601
-0.019279	0.044519
-0.01894	-0.023743
-0.018698	-0.089382
-0.018374	-0.13002
-0.018119	-0.14055
-0.017919	-0.14079
-0.01779	-0.15393
-0.017601	-0.1879
-0.017313	-0.2465
-0.017118	-0.31072
-0.016814	-0.35701
-0.016476	-0.37271
-0.016076	-0.34695
-0.015876	-0.29721
-0.015707	-0.24429
-0.01555	-0.20276
-0.015523	-0.1734
-0.015494	-0.14332
-0.015429	-0.11012
-0.015334	-0.084031
-0.015173	-0.055638
-0.015121	-0.029575
-0.015055	-0.004941
-0.015049	0.033926
-0.015004	0.085375
-0.01514	0.14025
-0.015184	0.18757
-0.01519	0.22281
-0.015145	0.25031
-0.0151	0.25579
-0.014949	0.24519
-0.014937	0.23436
-0.014853	0.22165
-0.014868	0.20752
-0.014865	0.18947
-0.014762	0.16629
-0.014873	0.14234
-0.0146	0.11759
-0.014591	0.09789
-0.014424	0.088714
-0.014354	0.078741
-0.014217	0.073005
-0.014138	0.07909
-0.013988	0.09584
-0.013885	0.12185
-0.013817	0.14687
-0.013814	0.16477
-0.013853	0.16908
-0.013761	0.16167
-0.013883	0.15374
-0.013871	0.15498
-0.01391	0.16207
-0.014024	0.17686
-0.014156	0.19857
-0.014307	0.22621
-0.014382	0.25166
-0.014637	0.26404
-0.014804	0.25246
-0.015034	0.22748
-0.015203	0.19739
-0.015504	0.17336
-0.015771	0.16639
-0.016041	0.16997
-0.016278	0.17308
-0.016632	0.16917
-0.016885	0.15891
-0.017176	0.1468
-0.017492	0.14004
-0.017811	0.14632
-0.018103	0.15868
-0.018425	0.15755
-0.018752	0.13563
-0.019005	0.10093
-0.019337	0.072491
-0.0196	0.061082
-0.019824	0.058432
-0.020126	0.05353
-0.020324	0.033772
-0.020647	0.012033
-0.020764	0.0028181
-0.020989	0.0052872
-0.021168	0.002985
-0.02137	-0.015915
-0.021425	-0.041271
-0.021586	-0.059726
-0.021646	-0.058979
-0.021589	-0.0457
-0.021708	-0.031167
-0.021665	-0.030313
-0.021687	-0.041733
-0.021646	-0.055825
-0.02152	-0.06699
-0.021506	-0.080597
-0.021493	-0.09523
-0.021452	-0.10822
-0.021417	-0.11785
-0.021336	-0.11978
-0.021222	-0.10719
-0.021202	-0.084567
-0.021161	-0.07043
-0.021068	-0.067787
-0.020852	-0.072196
-0.020712	-0.078299
-0.02059	-0.086268
-0.020373	-0.090949
-0.020272	-0.075141
-0.020076	-0.034622
-0.019917	0.0078773
-0.019763	0.038077
-0.019627	0.048765
-0.019524	0.046906
-0.01934	0.041074
-0.019094	0.036138
-0.018986	0.035219
-0.018814	0.037576
-0.018628	0.046881
-0.01858	0.066361
-0.018485	0.087499
-0.01844	0.096073
-0.018422	0.083698
-0.018364	0.055359
-0.018274	0.030298
-0.018228	0.025278
-0.018098	0.043015
-0.018142	0.069675
-0.018011	0.087324
-0.018003	0.089873
-0.017957	0.083407
-0.017926	0.079346
-0.017824	0.080667
-0.017778	0.080195
-0.017726	0.07643
-0.01765	0.065819
-0.017539	0.04535
-0.017512	0.020753
-0.017429	0.0020313
-0.017402	-0.0071306
-0.017387	-0.012104
-0.017365	-0.015219
-0.017307	-0.020138
-0.017203	-0.031924
-0.017177	-0.046384
-0.017142	-0.052362
-0.017129	-0.047312
-0.017123	-0.030504
-0.017117	-0.0061102
-0.017099	0.012465
-0.017079	0.026887
-0.017129	0.042808
-0.017151	0.065708
-0.01721	0.091641
-0.01728	0.12236
-0.017329	0.16402
-0.017368	0.21607
-0.017421	0.26856
-0.017475	0.3114
-0.017529	0.33812
-0.017608	0.34952
-0.017652	0.33722
-0.017734	0.30233
-0.01785	0.25773
-0.017963	0.21744
-0.018065	0.19202
-0.018164	0.17623
-0.018222	0.15497
-0.018317	0.11163
-0.018348	0.048829
-0.018405	0.00092125
-0.018528	-0.041425
-0.018518	-0.060656
-0.01862	-0.074906
-0.018704	-0.080735
-0.018713	-0.14528
-0.018835	-0.1371
-0.018852	-0.11335
-0.018974	-0.11506
-0.019078	-0.12234
-0.019153	-0.14567
-0.01917	-0.16271
-0.019289	-0.17806
-0.019421	-0.19556
-0.019463	-0.2264
-0.019404	-0.25575
-0.019549	-0.26232
-0.019583	-0.23513
-0.01962	-0.1805
-0.019687	-0.11279
-0.019732	-0.048002
-0.019821	0.012124
-0.019804	0.052454
-0.019854	0.07256
-0.019905	0.071658
-0.019917	0.071583
-0.019934	0.093035
-0.020022	0.14796
-0.020024	0.22094
-0.020006	0.28834
-0.020022	0.34263
-0.020038	0.38113
-0.020037	0.4115
-0.020058	0.43904
-0.020077	0.45884
-0.020059	0.45515
-0.0201	0.43108
-0.020086	0.37978
-0.020059	0.31759
-0.020101	0.24284
-0.020048	0.16043
-0.020069	0.085329
-0.019986	0.010073
-0.019967	-0.056911
-0.019913	-0.10088
-0.019892	-0.12525
-0.01987	-0.11357
-0.019872	-0.089052
-0.019763	-0.062241
-0.019739	-0.04917
-0.019759	-0.047524
-0.019632	-0.04955
-0.01966	-0.05829
-0.019517	-0.08216
-0.019542	-0.11818
-0.019473	-0.14797
-0.019381	-0.15518
-0.019365	-0.1262
-0.019258	-0.06683
-0.019272	0.013103
-0.019175	0.085661
-0.019173	0.1364
-0.019094	0.15529
-0.01907	0.15119
-0.018996	0.12588
-0.019025	0.088125
-0.018952	0.054552
-0.018929	0.033228
-0.018876	0.02741
-0.018791	0.030846
-0.018765	0.012143
-0.018753	-0.017036
-0.018711	-0.08666
-0.018693	-0.17423
-0.018713	-0.21872
-0.018626	-0.26018
-0.018621	-0.24507
-0.018579	-0.22773
-0.018606	-0.19867
-0.018598	-0.22499
-0.01858	-0.25572
-0.018597	-0.29892
-0.018572	-0.34434
-0.018621	-0.38001
-0.018599	-0.41282
-0.018651	-0.43198
-0.018629	-0.43464
-0.018682	-0.41817
-0.018703	-0.39574
-0.018699	-0.38444
-0.018755	-0.39376
-0.018767	-0.40802
-0.018802	-0.40475
-0.018806	-0.36489
-0.018903	-0.28893
-0.018865	-0.19778
-0.018994	-0.12338
-0.018919	-0.0769
-0.018982	-0.056487
-0.019037	-0.04796
-0.019071	-0.035369
-0.019139	-0.01869
-0.019156	0.0091534
-0.019217	0.050195
-0.019214	0.09784
-0.019243	0.144
-0.019265	0.18075
-0.019398	0.20371
-0.019372	0.20819
-0.019463	0.19535
-0.019512	0.17145
-0.019521	0.15093
-0.019567	0.14149
-0.019567	0.1384
-0.019591	0.13313
-0.019617	0.12203
-0.01967	0.11656
-0.019666	0.12491
-0.019674	0.14218
-0.01969	0.15139
-0.019719	0.14082
-0.019694	0.11822
-0.019724	0.093857
-0.019707	0.07343
-0.01975	0.059731
-0.01978	0.056655
-0.019724	0.061929
-0.019763	0.069587
-0.019731	0.074536
-0.019765	0.072854
-0.019678	0.065107
-0.019736	0.055063
-0.019689	0.047761
-0.019677	0.048706
-0.019738	0.06182
-0.01967	0.087962
-0.019628	0.12186
-0.019648	0.152
-0.019625	0.16837
-0.019567	0.16856
-0.0196	0.16049
-0.019491	0.15745
-0.019537	0.16724
-0.019462	0.18438
-0.019421	0.19685
-0.019385	0.19941
-0.019346	0.19057
-0.019294	0.17736
-0.019255	0.16432
-0.01925	0.15135
-0.019188	0.13849
-0.019159	0.1166
-0.019122	0.081608
-0.019117	0.036783
-0.019033	-0.0080347
-0.019042	-0.046308
-0.019018	-0.077093
-0.018943	-0.10307
-0.018914	-0.12999
-0.01885	-0.16656
-0.018908	-0.20971
-0.018851	-0.24523
-0.018856	-0.25921
-0.018787	-0.25445
-0.018762	-0.23864
-0.018721	-0.22347
-0.018697	-0.21547
-0.018691	-0.21247
-0.018661	-0.21105
-0.018634	-0.21192
-0.018575	-0.2136
-0.018603	-0.21116
-0.018581	-0.19518
-0.01858	-0.16214
-0.018575	-0.12134
-0.018646	-0.089809
-0.018602	-0.077626
-0.018589	-0.08052
-0.018568	-0.084996
-0.018566	-0.083163
-0.018637	-0.074758
-0.018588	-0.060743
-0.018659	-0.042912
-0.018659	-0.023683
-0.018636	-0.0063953
-0.018671	0.0030899
-0.018711	0.0019388
-0.018661	-0.0035591
-0.018648	-0.0057707
-0.018705	-0.0053778
-0.01877	-0.0040855
-0.018848	0.00076675
-0.018808	0.0025702
-0.018789	0.0021315
-0.018826	-0.0063915
-0.018847	-0.025169
-0.018892	-0.050755
-0.018889	-0.072056
-0.018937	-0.087044
-0.01897	-0.10532
-0.018955	-0.13079
-0.018995	-0.15859
-0.019032	-0.17819
-0.019057	-0.17924
-0.019087	-0.16802
-0.019094	-0.15822
-0.019114	-0.15479
-0.019124	-0.16008
-0.019115	-0.17198
-0.019138	-0.18123
-0.019126	-0.18082
-0.019112	-0.16485
-0.019138	-0.13787
-0.019188	-0.10964
-0.019154	-0.087953
-0.019175	-0.077596
-0.019152	-0.070987
-0.01914	-0.059566
-0.019148	-0.037586
-0.019157	-0.011425
-0.019185	0.0083151
-0.019176	0.01466
-0.019141	0.0095787
-0.01917	3.8147e-05
-0.019117	-0.0087242
-0.019055	-0.014004
-0.019068	-0.012698
-0.019117	-0.0039978
-0.019077	0.0078793
-0.019086	0.017882
-0.019051	0.028432
-0.019051	0.041178
-0.019017	0.050982
-0.019039	0.053329
-0.018956	0.051268
-0.019018	0.052638
-0.018905	0.059337
-0.018922	0.069468
-0.018876	0.078515
-0.018826	0.083963
-0.018855	0.07657
-0.018831	0.053784
-0.018798	0.028127
-0.018794	0.015756
-0.018767	0.0184
-0.018752	0.028619
-0.018774	0.037724
-0.018661	0.037439
-0.018668	0.028965
-0.01864	0.023922
-0.018672	0.030416
-0.018622	0.043694
-0.018565	0.052386
-0.018559	0.052027
-0.018505	0.046226
-0.018539	0.041313
-0.018476	0.039674
-0.018495	0.040631
-0.018457	0.044756
-0.018459	0.05293
-0.018488	0.064269
-0.018443	0.075719
-0.018432	0.080491
-0.018394	0.075753
-0.018418	0.067011
-0.018407	0.064622
-0.018398	0.075524
-0.01839	0.096354
-0.01841	0.11555
-0.018357	0.12225
-0.018384	0.11844
-0.018365	0.11605
-0.018367	0.12508
-0.018425	0.14513
-0.01837	0.16307
-0.018397	0.16993
-0.018432	0.16237
-0.018411	0.14356
-0.018384	0.12359
-0.018444	0.10498
-0.018435	0.087678
-0.018464	0.072173
-0.018456	0.0529
-0.018457	0.029366
-0.018535	0.0047674
-0.018466	-0.014091
-0.018507	-0.022635
-0.018568	-0.023529
-0.018541	-0.023424
-0.018512	-0.02569
-0.018577	-0.030944
-0.018526	-0.040926
-0.018559	-0.055665
-0.01859	-0.070772
-0.018618	-0.078014
-0.018668	-0.0727
-0.018611	-0.052288
-0.018674	-0.015804
-0.018632	0.028757
-0.018696	0.067421
-0.018687	0.090154
-0.018694	0.089089
-0.018691	0.070604
-0.01866	0.051271
-0.018699	0.04617
-0.018723	0.059948
-0.018699	0.083317
-0.018746	0.1001
-0.018764	0.10021
-0.018743	0.085299
-0.018799	0.054204
-0.018701	0.011058
-0.018753	-0.036566
-0.018735	-0.08005
-0.01872	-0.11256
-0.018699	-0.13574
-0.018726	-0.15238
-0.018738	-0.16417
-0.018723	-0.18079
-0.018703	-0.19941
-0.018691	-0.21647
-0.018678	-0.23107
-0.018685	-0.24767
-0.018678	-0.26718
-0.018586	-0.28906
-0.018584	-0.30615
-0.018641	-0.31102
-0.018569	-0.29863
-0.018581	-0.26839
-0.018577	-0.22606
-0.018535	-0.17891
-0.018525	-0.13609
-0.018455	-0.10053
-0.018487	-0.070553
-0.018521	-0.040371
-0.018456	-0.013144
-0.018421	0.013227
-0.018435	0.038878
-0.018419	0.065496
-0.018396	0.091139
-0.018385	0.12061
-0.018361	0.15911
-0.01834	0.20046
-0.018337	0.23354
-0.018365	0.24541
-0.018351	0.23571
-0.018331	0.20779
-0.018298	0.17507
-0.018313	0.14786
-0.018263	0.12735
-0.018237	0.11436
-0.01821	0.10386
-0.018222	0.093722
-0.018209	0.08209
-0.018204	0.062651
-0.018237	0.038006
-0.01819	0.016502
-0.018152	0.00737
-0.018167	0.010817
-0.018157	0.021989
-0.01812	0.036113
-0.018123	0.045623
-0.018154	0.046441
-0.018161	0.042174
-0.018155	0.031917
-0.018164	0.023945
-0.018172	0.020326
-0.018131	0.026169
-0.018186	0.039723
-0.018146	0.060667
-0.018123	0.087446
-0.018162	0.11197
-0.018148	0.12594
-0.018118	0.12512
-0.018153	0.11066
-0.018116	0.096313
-0.01815	0.092282
-0.018128	0.10229
-0.018125	0.11919
-0.018149	0.1334
-0.018125	0.13588
-0.018167	0.13346
-0.018159	0.13137
-0.018179	0.13306
-0.018166	0.13428
-0.018174	0.13631
-0.018193	0.13808
-0.018202	0.13215
-0.018195	0.11706
-0.018209	0.094895
-0.018196	0.073618
-0.018221	0.054624
-0.018269	0.039873
-0.018164	0.028484
-0.018222	0.018139
-0.018219	0.004302
-0.018228	-0.015318
-0.018258	-0.041708
-0.018238	-0.06897
-0.018237	-0.08868
-0.018266	-0.092922
-0.01827	-0.08071
-0.01826	-0.059673
-0.018269	-0.040839
-0.018248	-0.028859
-0.018318	-0.020454
-0.018236	-0.0093393
-0.018255	0.0064478
-0.018277	0.021852
-0.018202	0.030863
-0.018257	0.039712
-0.018266	0.059022
-0.018257	0.086891
-0.018254	0.11836
-0.018274	0.14187
-0.018281	0.15122
-0.018256	0.14692
-0.018285	0.13275
-0.018296	0.11758
-0.018255	0.1073
-0.018292	0.10385
-0.018225	0.10503
-0.018225	0.10614
-0.0183	0.10264
-0.018246	0.089628
-0.018283	0.064925
-0.018224	0.035123
-0.018214	0.0096149
-0.01819	-0.0049944
-0.018233	-0.0059814
-0.018154	0.0074005
-0.018216	0.025778
-0.01817	0.039118
-0.018182	0.039845
-0.018156	0.025526
-0.018175	0.0053844
-0.018162	-0.0060606
-0.018147	0.0028448
-0.018104	0.028882
-0.018147	0.056664
-0.018192	0.071637
-0.018099	0.066884
-0.018115	0.05097
-0.018096	0.033416
-0.018133	0.020531
-0.018184	0.013918
-0.018153	0.0069618
-0.018207	-0.0072641
-0.018167	-0.031002
-0.018177	-0.059772
-0.018191	-0.087722
-0.018236	-0.1084
-0.018251	-0.12053
-0.018243	-0.12708
-0.018282	-0.13246
-0.018249	-0.13893
-0.018313	-0.14466
-0.018311	-0.14925
-0.018344	-0.15167
-0.018312	-0.1509
-0.018347	-0.14256
-0.018355	-0.12523
-0.01839	-0.10213
-0.018399	-0.084315
-0.018406	-0.080214
-0.018416	-0.087423
-0.018407	-0.094525
-0.018488	-0.091872
-0.018472	-0.078819
-0.018487	-0.063906
-0.018536	-0.054775
-0.018518	-0.050844
-0.018497	-0.046982
-0.018512	-0.040361
-0.018544	-0.035408
-0.018517	-0.037132
-0.018544	-0.045368
-0.018561	-0.057443
-0.018581	-0.067633
-0.018593	-0.072767
-0.0186	-0.071876
-0.018563	-0.06634
-0.018557	-0.060584
-0.018552	-0.057302
-0.018629	-0.054708
-0.018548	-0.050758
-0.018605	-0.04462
-0.018546	-0.037152
-0.018555	-0.028861
-0.018641	-0.020058
-0.018588	-0.01143
-0.018572	-0.0012217
-0.018565	0.0099697
-0.018585	0.019614
-0.018591	0.024894
-0.018602	0.026683
-0.018548	0.026595
-0.018529	0.026371
-0.01859	0.029301
-0.018549	0.036365
-0.018561	0.046916
-0.018559	0.058037
-0.018552	0.066399
-0.018547	0.071689
-0.018572	0.074064
-0.018537	0.073349
-0.018565	0.072047
-0.01859	0.072922
-0.018548	0.077543
-0.018547	0.086211
-0.018561	0.099548
-0.018562	0.11548
-0.018569	0.12724
-0.018538	0.12855
-0.018535	0.12066
-0.018561	0.11154
-0.018507	0.10959
-0.018553	0.11511
-0.018514	0.11985
-0.018523	0.11297
-0.018515	0.093043
-0.018535	0.067803
-0.018537	0.046277
-0.018473	0.032781
-0.018544	0.026267
-0.018487	0.020268
-0.018503	0.0089998
-0.01847	-0.0085001
-0.018456	-0.028491
-0.018499	-0.045362
-0.018463	-0.054176
-0.018497	-0.054053
-0.018478	-0.048835
-0.018458	-0.044937
-0.018448	-0.047403
-0.018454	-0.056419
-0.018433	-0.068233
-0.018457	-0.076206
-0.018411	-0.074886
-0.018414	-0.065198
-0.018466	-0.053754
-0.018403	-0.043755
-0.018394	-0.03502
-0.018416	-0.024985
-0.018418	-0.013074
-0.018291	-0.00047302
-0.018401	0.011293
-0.018386	0.022944
-0.018414	0.033034
-0.018379	0.039906
-0.018313	0.043594
-0.018308	0.045926
-0.018368	0.045888
-0.018324	0.042089
-0.018364	0.033455
-0.018305	0.019885
-0.018284	0.00048447
-0.018315	-0.021667
-0.018272	-0.042529
-0.0183	-0.056763
-0.018288	-0.067236
-0.018282	-0.079476
-0.018272	-0.095657
-0.018261	-0.11696
-0.018287	-0.13871
-0.018231	-0.15513
-0.018312	-0.16548
-0.018218	-0.17353
-0.018203	-0.17826
-0.018179	-0.17677
-0.018268	-0.17075
-0.018198	-0.16665
-0.018232	-0.16908
-0.018208	-0.1761
-0.0182	-0.18131
-0.018208	-0.17807
-0.018168	-0.16343
-0.018228	-0.1433
-0.01816	-0.12739
-0.018165	-0.12107
-0.018203	-0.12128
-0.018187	-0.12238
-0.018153	-0.11829
-0.018151	-0.10834
-0.018136	-0.092145
-0.018131	-0.075197
-0.018141	-0.064762
-0.018133	-0.060281
-0.018167	-0.059546
-0.018133	-0.055943
-0.018075	-0.046869
-0.018109	-0.037654
-0.018093	-0.03525
-0.018077	-0.041714
-0.018126	-0.054207
-0.018099	-0.06443
-0.018052	-0.068902
-0.018103	-0.072186
-0.018048	-0.076143
-0.018027	-0.082041
-0.018023	-0.090147
-0.018041	-0.099877
-0.017963	-0.11042
-0.018005	-0.11888
-0.018077	-0.12037
-0.018035	-0.11224
-0.018029	-0.098814
-0.017989	-0.091193
-0.017991	-0.097732
-0.017958	-0.11432
-0.018033	-0.13045
-0.017955	-0.13461
-0.01797	-0.12156
-0.017925	-0.094625
-0.01795	-0.062851
-0.017895	-0.036054
-0.017871	-0.021739
-0.017927	-0.01945
-0.017861	-0.02463
-0.017846	-0.02828
-0.017786	-0.024992
-0.017827	-0.012006
-0.017825	0.0052948
-0.017798	0.021822
-0.017797	0.034856
-0.017771	0.046224
-0.017773	0.054334
-0.017778	0.056575
-0.017762	0.054531
-0.017775	0.046245
-0.017744	0.034354
-0.017797	0.019543
-0.017758	-0.00086975
-0.01772	-0.028241
-0.017712	-0.056486
-0.017731	-0.076106
-0.017714	-0.081374
-0.01772	-0.079349
-0.017689	-0.085079
-0.017699	-0.1089
-0.017678	-0.14747
-0.01769	-0.18447
-0.017651	-0.19947
-0.017715	-0.18385
-0.01764	-0.14384
-0.017609	-0.096122
-0.017626	-0.054776
-0.017619	-0.02717
-0.017577	-0.012867
-0.017559	-0.0070801
-0.017564	-0.0020428
-0.01757	0.010309
-0.017588	0.026759
-0.017584	0.046205
-0.017586	0.068014
-0.017587	0.090209
-0.017565	0.11026
-0.01755	0.12119
-0.017551	0.11957
-0.01756	0.10627
-0.017499	0.085788
-0.017528	0.064772
-0.017482	0.04317
-0.017457	0.024405
-0.017496	0.011589
-0.017471	0.0076094
-0.017455	0.012734
-0.017494	0.025676
-0.017467	0.039155
-0.017481	0.045755
-0.017427	0.042369
-0.017397	0.033894
-0.017457	0.031214
-0.017427	0.041061
-0.017406	0.063354
-0.017395	0.091122
-0.017397	0.11133
-0.017365	0.11232
-0.017394	0.093485
-0.017362	0.060741
-0.017372	0.024857
-0.017381	-0.0070353
-0.017343	-0.028403
-0.01733	-0.038721
-0.017325	-0.044949
-0.017364	-0.052571
-0.017319	-0.061947
-0.017353	-0.071575
-0.017242	-0.08522
-0.017314	-0.10344
-0.017277	-0.12484
-0.017288	-0.14396
-0.017265	-0.1589
-0.017209	-0.16986
-0.017252	-0.17605
-0.017269	-0.1772
-0.017244	-0.17336
-0.017241	-0.16232
-0.017241	-0.14326
-0.017262	-0.12183
-0.017214	-0.10655
-0.017234	-0.099313
-0.017166	-0.095055
-0.017193	-0.086823
